plot_ID,arcticdem_elev,chelsa_glacial_extent,worldclim_bio_1,worldclim_bio_2,worldclim_bio_3,worldclim_bio_4,worldclim_bio_5,worldclim_bio_6,worldclim_bio_7,worldclim_bio_8,worldclim_bio_9,worldclim_bio_10,worldclim_bio_11,worldclim_bio_12,worldclim_bio_13,worldclim_bio_14,worldclim_bio_15,worldclim_bio_16,worldclim_bio_17,worldclim_bio_18,worldclim_bio_19,nasa_slope,nasa_aspect,nasa_tri,nasa_elev,soilgrids_bdod,soilgrids_cfvo,soilgrids_nitrogen,soilgrids_ocd,soilgrids_phh2o,soilgrids_silt,soilgrids_soc,soilgrids_cec,soilgrids_clay,chr_glim_lith,chr_gum_sed_type,chr_gum_grain_size,chr_gum_mineralogy,chr_gum_age,chr_gum_thickness
4162,NA,Inf,-3.329166651,10.34166622,27.50443268,1028.581177,16.5,-21.10000038,37.59999847,9.466666222,-14.39999962,9.466666222,-15.80000019,636,98,15,59.79346848,282,48,282,56,22.65129852,241.4546814,6.875,1847,1.100000024,13,6.400000095,5.199999809,5.900000095,32,67.40000153,32.6,20,sm,Cu,NA,NA,qu,NA
4163,NA,Inf,3.087500095,10.09166622,23.19923401,1256.438232,25.20000076,-18.29999924,43.5,17.89999962,-4.666666508,17.89999962,-12.66666603,538,61,22,28.65709686,176,83,176,114,6.742729187,183.4065552,2.875,174,1,10,8.100000381,5.400000095,6.599999905,43,98.90000153,40.3,28.6,sm,Au,NA,NA,pm,NA
4164,NA,Inf,3.179166555,10.42500019,23.96551704,1258.645508,25.29999924,-18.20000076,43.5,17.95000076,-4.566666603,17.95000076,-12.63333321,530,65,23,29.32423973,181,81,181,116,3.19850564,29.08447838,1.25,228,1,12,6.599999905,5.300000191,6.599999905,44,88.19999695,38.1,30.5,sm,Ca,NA,NA,pu,NA
4165,NA,Inf,3.370833397,10.40833282,23.81769753,1257.639282,25.39999962,-18.29999924,43.69999695,18.13333321,-4.349999905,18.13333321,-12.46666622,533,65,24,28.86852455,181,83,181,118,3.258773327,73.38718414,6.75,323,1.100000024,14,7.599999905,5,6.5,40,76,41,26.8,sm,Au,NA,NA,pl,NA
4166,NA,Inf,2.820833206,10.32499981,24.18032646,1232.870728,24.70000076,-18,42.70000076,17.46666718,-4.800000191,17.46666718,-12.4333334,529,63,27,25.7193203,173,87,173,112,24.94433212,247.3573456,7.375,352,1.100000024,14,6.300000191,4.699999809,6.300000191,38,73.90000153,33.6,27.5,sm,Ca,NA,NA,pu,NA
4167,NA,Inf,2.820833206,10.32499981,24.18032646,1232.870728,24.70000076,-18,42.70000076,17.46666718,-4.800000191,17.46666718,-12.4333334,529,63,27,25.7193203,173,87,173,112,20.17874527,248.5658417,5.875,444,1.100000024,14,6.300000191,4.699999809,6.300000191,38,73.90000153,31.5,25.3,sm,Ca,NA,NA,pu,NA
4168,NA,Inf,2.849999905,10.39999962,24.24242401,1237.26416,24.79999924,-18.10000038,42.90000153,17.53333282,-4.783333302,17.53333282,-12.46666718,531,63,27,25.72258759,174,87,174,114,5.377129555,238.7454681,1.5,401,1.100000024,15,6.199999809,4.599999905,6.400000095,39,77.19999695,29.7,25,sm,Ca,NA,NA,pu,NA
4169,NA,Inf,3.129166603,10.64166641,24.6334877,1241.920166,25.10000038,-18.10000038,43.20000076,17.79999924,-4.483333111,17.79999924,-12.3166666,525,62,27,25.71156883,170,86,170,113,21.46870995,231.6195374,7.125,317,1.200000048,13,7.199999809,5,6.699999809,40,82.59999847,38.6,27.1,sm,Au,NA,NA,pl,NA
4170,NA,Inf,2.979166746,10.92500019,25.05734062,1244.914063,25.29999924,-18.29999924,43.59999847,17.73333359,-4.633333206,17.73333359,-12.51666641,522,58,28,23.67562675,162,89,162,114,15.16003513,325.7015381,6,390,1.100000024,14,6.5,5,6.5,35,64.59999847,29,25.6,sm,Ca,NA,NA,pu,NA
4171,NA,Inf,2.875,10.98333359,24.79307747,1271.994629,25.60000038,-18.70000076,44.30000305,17.96666718,-5.150000095,17.96666718,-12.89999962,510,58,27,23.35136795,160,88,160,113,1.5925318,208.5645905,0.75,399,1.100000024,11,6.400000095,5.300000191,6.699999809,36,82.30000305,30.4,25,su,Ca,NA,NA,qu,NA
4172,NA,Inf,3.441666603,11.23333359,24.90761185,1299.910522,26.5,-18.60000038,45.09999847,18.79999924,-4.833333492,18.79999924,-12.75,475,52,26,22.86187363,145,81,145,107,9.988182068,173.5382385,4.125,229,1.100000024,11,5.599999905,5.099999905,6.800000191,31,74.90000153,29.4,29.4,sm,Au,NA,NA,hu,NA
4173,NA,Inf,2.9375,11.24166679,25.49130821,1255.328857,25.70000076,-18.39999962,44.09999847,17.91666603,-4.950000286,17.91666603,-12.55000019,526,56,29,21.32699394,158,95,158,118,9.571249008,221.5667725,3.375,394,1.200000048,14,6.800000191,4.800000191,6.599999905,37,72.59999847,31.2,25.1,sm,Ca,NA,NA,pu,NA
4174,NA,Inf,2.9375,11.24166679,25.49130821,1255.328857,25.70000076,-18.39999962,44.09999847,17.91666603,-4.950000286,17.91666603,-12.55000019,526,56,29,21.32699394,158,95,158,118,3.583810568,251.0409698,1.125,414,1.200000048,14,6.800000191,4.800000191,6.599999905,37,72.59999847,30.3,23.6,sm,Ca,NA,NA,pu,NA
4175,NA,Inf,3.491666555,10.86666679,23.98822784,1316.525757,26.89999962,-18.39999962,45.29999924,19.18333244,-5.25,19.18333244,-12.4333334,473,49,27,19.23653221,139,89,139,108,15.71824074,107.6783371,4.375,345,1.100000024,11,5.900000095,4.900000095,6.699999809,31,96.19999695,27.1,26.3,sc,NA,NA,NA,NA,NA
4176,NA,Inf,3.254166603,11.1916666,25.09342384,1281.470093,26.20000076,-18.39999962,44.59999847,18.53333282,-4.933333397,18.53333282,-12.5,492,52,28,19.71242523,145,91,145,111,9.818766594,150.4646454,3.75,390,1.100000024,14,6.300000191,5.099999905,6.599999905,37,79.09999847,30.2,26.2,sm,Ca,NA,NA,qu,NA
4177,NA,Inf,2.583333492,11.16666698,25.37878799,1251.169189,25.20000076,-18.79999924,44,17.45000076,-5.216666698,17.45000076,-12.91666698,523,55,29,20.50072289,156,95,156,117,13.34233475,163.9286346,5.625,432,1.100000024,13,6.400000095,4.800000191,6.599999905,35,66.90000153,29.9,25.4,sm,Ca,NA,NA,pu,NA
4178,NA,Inf,2.291666508,10.80000019,25.41176414,1205.106201,24,-18.5,42.5,16.64999962,-5.150000095,16.64999962,-12.64999962,554,58,31,20.98508263,165,99,165,124,4.804006577,203.0665283,1.875,466,1,12,6.599999905,5,6.400000095,36,67,29.8,24.4,sm,Ca,NA,NA,pu,NA
4179,NA,Inf,2.108333349,10.90000057,24.43946266,1293.302368,25.39999962,-19.20000076,44.59999847,17.45000076,-12.58333302,17.45000076,-13.91666698,439,62,21,34.08293152,166,69,166,77,14.02921963,192.2507935,5.875,554,1.100000024,14,4.5,4.599999905,6.800000191,36,89.19999695,36.4,23.1,sm,Ca,NA,NA,qu,NA
4180,NA,Inf,3.087500095,10.09166622,23.19923401,1256.438232,25.20000076,-18.29999924,43.5,17.89999962,-4.666666508,17.89999962,-12.66666603,538,61,22,28.65709686,176,83,176,114,11.48984623,163.9492645,4.875,161,1,10,8.100000381,5.400000095,6.599999905,43,98.90000153,40.3,28.6,sm,Au,NA,NA,pm,NA
4181,NA,Inf,3.375,10.46666718,23.84206581,1262.190552,25.5,-18.39999962,43.90000153,18.16666603,-4.366666794,18.16666603,-12.53333378,529,65,23,29.69079018,181,81,181,117,21.56825066,357.0329895,9.25,316,1,12,7.400000095,5.099999905,6.5,40,72,39.4,30.6,sm,Au,NA,NA,pl,NA
4182,NA,Inf,3.370833397,10.1916666,23.64655685,1239.790039,25.20000076,-17.89999962,43.09999847,17.98333359,-4.283333302,17.98333359,-12.14999962,536,65,25,28.57160187,182,84,182,117,17.50285339,108.0424728,4.875,214,1.100000024,14,6.599999905,4.800000191,6,38,65.40000153,34.4,28,sm,Ca,NA,NA,pu,NA
4183,NA,Inf,2.820833206,10.32499981,24.18032646,1232.870728,24.70000076,-18,42.70000076,17.46666718,-4.800000191,17.46666718,-12.4333334,529,63,27,25.7193203,173,87,173,112,5.444406509,260.1658325,1.375,473,1.100000024,14,6.300000191,4.699999809,6.300000191,38,73.90000153,29.5,24,sm,Ca,NA,NA,pu,NA
4184,NA,Inf,2.920833588,10.95833302,25.19157028,1242.569702,25.20000076,-18.29999924,43.5,17.66666794,-4.683333397,17.66666794,-12.51666641,528,59,28,23.82125664,164,90,164,115,12.21301556,47.39959335,4.625,342,1.100000024,14,6.900000095,4.900000095,6.300000191,38,74.90000153,29.7,21,sm,Au,NA,NA,hu,NA
4185,NA,Inf,2.920833588,10.95833302,25.19157028,1242.569702,25.20000076,-18.29999924,43.5,17.66666794,-4.683333397,17.66666794,-12.51666641,528,59,28,23.82125664,164,90,164,115,15.89266872,224.3830109,5.625,357,1.100000024,14,6.900000095,4.900000095,6.300000191,38,74.90000153,29.7,20,sm,Ca,NA,NA,pu,NA
4186,NA,Inf,2.875,10.98333359,24.79307747,1271.994629,25.60000038,-18.70000076,44.30000305,17.96666718,-5.150000095,17.96666718,-12.89999962,510,58,27,23.35136795,160,88,160,113,13.25207996,98.9471817,3.5,350,1.100000024,11,6.400000095,5.300000191,6.699999809,36,82.30000305,30.4,24.7,su,Ca,NA,NA,qu,NA
4187,NA,Inf,3.116666794,11.13333321,24.79584312,1287.086792,26.10000038,-18.79999924,44.90000153,18.35000038,-4.966666698,18.35000038,-12.89999962,502,57,26,24.01242828,158,85,158,111,0,90,0,275,1.100000024,11,6,5.400000095,6.800000191,37,80.59999847,30.4,24.1,su,Ca,NA,NA,qu,NA
4188,NA,Inf,3.441666603,11.23333359,24.90761185,1299.910522,26.5,-18.60000038,45.09999847,18.79999924,-4.833333492,18.79999924,-12.75,475,52,26,22.86187363,145,81,145,107,8.294541359,107.8825378,2.5,246,1.100000024,11,5.599999905,5.099999905,6.800000191,31,74.90000153,29.4,29.4,sm,Au,NA,NA,pl,NA
4189,NA,Inf,2.720833302,11.20833302,25.53151131,1249.080444,25.39999962,-18.5,43.90000153,17.66666603,-5.166666508,17.66666603,-12.66666698,535,57,29,21.80698967,161,96,161,118,11.74737167,34.71985245,4.5,454,1.200000048,14,6.599999905,4.900000095,6.599999905,37,71.40000153,30.4,27,sm,Ca,NA,NA,pu,NA
4190,NA,Inf,2.720833302,11.20833302,25.53151131,1249.080444,25.39999962,-18.5,43.90000153,17.66666603,-5.166666508,17.66666603,-12.66666698,535,57,29,21.80698967,161,96,161,118,17.67464066,33.88642883,7,448,1.200000048,14,6.599999905,4.900000095,6.599999905,37,71.40000153,30.4,27,sm,Ca,NA,NA,pu,NA
4191,NA,Inf,2.691666603,11.19999981,25.51252747,1246.817505,25.39999962,-18.5,43.90000153,17.61666679,-5.183333397,17.61666679,-12.66666698,535,57,29,21.84707832,161,95,161,119,3.013177156,270,0.75,475,1.100000024,14,6.5,4.900000095,6.599999905,37,70.90000153,31,27.1,sm,Ca,NA,NA,pu,NA
4192,NA,Inf,2.691666603,11.19999981,25.51252747,1246.817505,25.39999962,-18.5,43.90000153,17.61666679,-5.183333397,17.61666679,-12.66666698,535,57,29,21.84707832,161,95,161,119,2.929351568,309.5119934,1,477,1.100000024,14,6.5,4.900000095,6.599999905,37,70.90000153,31,27.1,sm,Ca,NA,NA,pu,NA
4193,NA,Inf,3.491666555,10.86666679,23.98822784,1316.525757,26.89999962,-18.39999962,45.29999924,19.18333244,-5.25,19.18333244,-12.4333334,473,49,27,19.23653221,139,89,139,108,13.98853302,109.0703659,4.75,385,1.100000024,11,5.900000095,4.900000095,6.699999809,31,96.19999695,27.1,26.1,sc,NA,NA,NA,NA,NA
4194,NA,Inf,3.420833349,11.22500038,25.0558033,1285.436768,26.39999962,-18.39999962,44.79999924,18.71666718,-4.783333302,18.71666718,-12.39999962,488,52,28,19.58700943,144,90,144,111,7.992836952,158.0438538,3.25,317,1.200000048,15,6.5,5.099999905,6.699999809,34,77.59999847,31.6,26.9,sm,Ca,NA,NA,qu,NA
4195,NA,Inf,3.420833349,11.22500038,25.0558033,1285.436768,26.39999962,-18.39999962,44.79999924,18.71666718,-4.783333302,18.71666718,-12.39999962,488,52,28,19.58700943,144,90,144,111,5.586228371,156.2610779,2.125,309,1.200000048,15,6.5,5.099999905,6.699999809,34,77.59999847,31.6,26.9,sm,Ca,NA,NA,qu,NA
4196,NA,Inf,2.487499952,11.09166622,25.32344055,1244.776611,25,-18.79999924,43.79999924,17.29999924,-5.283333302,17.29999924,-12.91666698,530,55,30,20.31014061,157,97,157,119,10.25908375,101.6753845,2.75,446,1.100000024,13,6,4.699999809,6.5,36,65.90000153,30.1,23.5,sm,Ca,NA,NA,pu,NA
4197,NA,Inf,2.487499952,11.09166622,25.32344055,1244.776611,25,-18.79999924,43.79999924,17.29999924,-5.283333302,17.29999924,-12.91666698,530,55,30,20.31014061,157,97,157,119,9.729049683,95.44810486,2.5,458,1.100000024,13,6,4.699999809,6.5,36,65.90000153,31,25.1,sm,Ca,NA,NA,pu,NA
4198,NA,Inf,2.600000143,11.13333321,25.24565506,1256.262451,25.29999924,-18.79999924,44.09999847,17.51666641,-5.166666508,17.51666641,-13,518,55,29,21.541008,157,93,157,115,18.05239487,35.74670029,7,470,1.100000024,14,6.199999809,4.699999809,6.400000095,35,67.40000153,30.6,26.2,sm,Ca,NA,NA,qu,NA
4199,NA,Inf,2.608333588,11.11666679,25.20786095,1256.448486,25.29999924,-18.79999924,44.09999847,17.53333282,-5.166666508,17.53333282,-13,519,55,29,21.26794815,157,93,157,115,10.25559616,165.284317,4.5,444,1.100000024,14,6.400000095,4.599999905,6.5,34,66.40000153,29.4,23.9,sm,Ca,NA,NA,qu,NA
4200,NA,Inf,1.925000191,10.85000038,24.43693733,1285.01062,25.10000038,-19.29999924,44.40000153,17.20000076,-12.69999981,17.20000076,-13.96666622,451,64,22,34.26763535,171,71,171,79,2.900265694,246.3189545,1,564,1.100000024,15,4.699999809,4.699999809,6.699999809,35,72.69999695,38.8,25.1,sm,Ca,NA,NA,qu,NA
4201,NA,Inf,2.25,10.95000076,24.4419651,1295.997314,25.60000038,-19.20000076,44.80000305,17.61666679,-12.5,17.61666679,-13.83333397,437,62,21,34.46160507,166,68,166,77,3.180579185,28.49728584,1.25,467,1.100000024,13,4.300000191,4.5,6.800000191,37,80.40000153,36.7,25.4,sm,Ca,NA,NA,qu,NA
4202,NA,Inf,2.283333302,11,24.49888611,1298.214355,25.70000076,-19.20000076,44.90000153,17.66666603,-12.48333359,17.66666603,-13.85000038,436,62,21,34.53617096,166,68,166,77,2.827669382,222.1361389,1,464,1,13,4.599999905,4.699999809,6.800000191,37,72.09999847,36.9,24.3,sm,Ca,NA,NA,qu,NA
4203,NA,Inf,2.283333302,11,24.49888611,1298.214355,25.70000076,-19.20000076,44.90000153,17.66666603,-12.48333359,17.66666603,-13.85000038,436,62,21,34.53617096,166,68,166,77,4.911506653,292.2637329,1.625,455,1,13,4.599999905,4.699999809,6.800000191,37,72.09999847,36.5,24.6,sm,Ca,NA,NA,qu,NA
4204,NA,Inf,3.241666555,10.23333359,23.57910919,1249.423218,25.20000076,-18.20000076,43.40000153,17.91666603,-4.433333397,17.91666603,-12.5,531,60,21,29.15307808,173,80,173,115,1.393883705,59.88394928,0.625,93,1,11,8,4.900000095,6.400000095,40,86.90000153,38.6,26.4,sm,Au,NA,NA,pm,NA
4205,NA,Inf,3.037499905,10.34166718,23.88375664,1252.016846,25.10000038,-18.20000076,43.30000305,17.78333282,-4.716666698,17.78333282,-12.65000057,536,66,24,28.93545723,183,83,183,116,18.47981262,47.00590515,6.625,370,1.100000024,15,6.800000191,5.300000191,6.400000095,44,88.69999695,36.3,26.8,sm,Ca,NA,NA,pu,NA
4206,NA,Inf,3.037499905,10.34166718,23.88375664,1252.016846,25.10000038,-18.20000076,43.30000305,17.78333282,-4.716666698,17.78333282,-12.65000057,536,66,24,28.93545723,183,83,183,116,25.91155815,133.3852692,9.25,364,1.100000024,15,6.800000191,5.300000191,6.400000095,44,88.69999695,36.3,26.8,sm,Ca,NA,NA,pu,NA
4207,NA,Inf,3.079166651,10.35833359,23.92224693,1253.213135,25.10000038,-18.20000076,43.30000305,17.81666756,-4.666666508,17.81666756,-12.65000057,535,66,24,29.08065224,183,83,183,116,2.399873257,150.9196625,5.375,399,1.100000024,14,6.900000095,5.400000095,6.699999809,45,86.90000153,36.3,26.8,sm,Ca,NA,NA,pu,NA
4208,NA,Inf,3.079166651,10.35833359,23.92224693,1253.213135,25.10000038,-18.20000076,43.30000305,17.81666756,-4.666666508,17.81666756,-12.65000057,535,66,24,29.08065224,183,83,183,116,30.74455643,187.2134552,13.875,364,1.100000024,14,6.900000095,5.400000095,6.699999809,45,86.90000153,36.3,26.8,sm,Ca,NA,NA,pu,NA
4209,NA,Inf,3.037499905,10.34166718,23.88375664,1252.016846,25.10000038,-18.20000076,43.30000305,17.78333282,-4.716666698,17.78333282,-12.65000057,536,66,24,28.93545723,183,83,183,116,23.37227058,76.93792725,6.625,348,1.100000024,15,6.800000191,5.300000191,6.400000095,44,88.69999695,36.3,26.8,sm,Ca,NA,NA,pu,NA
4210,NA,Inf,3.037499905,10.34166718,23.88375664,1252.016846,25.10000038,-18.20000076,43.30000305,17.78333282,-4.716666698,17.78333282,-12.65000057,536,66,24,28.93545723,183,83,183,116,10.55807495,123.0834503,3.125,261,1.100000024,15,6.800000191,5.300000191,6.400000095,44,88.69999695,39.9,28.5,sm,Ca,NA,NA,pu,NA
4211,NA,Inf,3.125,10.21666622,24.03921509,1226.390625,24.70000076,-17.79999924,42.5,17.66666603,-4.483333588,17.66666603,-12.08333302,521,62,28,24.63410759,168,87,168,115,26.20323372,232.2700348,8.625,315,1.100000024,16,6.900000095,4.699999809,6.199999809,36,72.90000153,29.4,22.3,sm,Ca,NA,NA,pu,NA
4212,NA,Inf,2.97083354,10.14166641,23.91902542,1221.577759,24.5,-17.89999962,42.40000153,17.48333359,-4.650000095,17.48333359,-12.1833334,524,62,28,25.37113953,170,86,170,114,30.23912621,176.6998596,13.5,313,1.100000024,16,6.699999809,4.599999905,6.199999809,37,70.90000153,30.7,23.3,sm,Au,NA,NA,hu,NA
4213,NA,Inf,3.149999857,10.64999962,24.65277672,1240.555176,25.10000038,-18.10000038,43.20000076,17.81666565,-4.433333397,17.81666565,-12.28333378,525,62,27,25.60541344,170,86,170,115,24.57910156,168.1597748,10.75,314,1.200000048,13,7,4.900000095,6.599999905,38,75.30000305,33.2,29.3,sm,Au,NA,NA,pl,NA
4214,NA,Inf,3.149999857,10.64999962,24.65277672,1240.555176,25.10000038,-18.10000038,43.20000076,17.81666565,-4.433333397,17.81666565,-12.28333378,525,62,27,25.60541344,170,86,170,115,33.50588608,163.5295105,15.25,321,1.200000048,13,7,4.900000095,6.599999905,38,75.30000305,31.5,24.9,sm,Au,NA,NA,pl,NA
4215,NA,Inf,3.149999857,10.64999962,24.65277672,1240.555176,25.10000038,-18.10000038,43.20000076,17.81666565,-4.433333397,17.81666565,-12.28333378,525,62,27,25.60541344,170,86,170,115,15.1581459,136.1425629,5.5,343,1.200000048,13,7,4.900000095,6.599999905,38,75.30000305,33.4,27.9,sm,Au,NA,NA,pl,NA
4216,NA,Inf,2.808333397,10.91666698,25.09578514,1238.438965,25.10000038,-18.39999962,43.5,17.51666641,-4.766666412,17.51666641,-12.5666666,538,59,29,22.78518295,166,94,166,118,24.69863701,179.1728516,11.125,395,1.100000024,14,6.599999905,4.900000095,6.400000095,38,72.69999695,28.6,21.4,sm,Au,NA,NA,hu,NA
4217,NA,Inf,2.808333397,10.91666698,25.09578514,1238.438965,25.10000038,-18.39999962,43.5,17.51666641,-4.766666412,17.51666641,-12.5666666,538,59,29,22.78518295,166,94,166,118,6.914400578,304.7854919,2.25,432,1.100000024,14,6.599999905,4.900000095,6.400000095,38,72.69999695,28.5,22.1,sm,Au,NA,NA,hu,NA
4218,NA,Inf,2.808333397,10.91666698,25.09578514,1238.438965,25.10000038,-18.39999962,43.5,17.51666641,-4.766666412,17.51666641,-12.5666666,538,59,29,22.78518295,166,94,166,118,22.92346001,125.2675171,7.125,411,1.100000024,14,6.599999905,4.900000095,6.400000095,38,72.69999695,29.4,21.9,sm,Au,NA,NA,hu,NA
4219,NA,Inf,2.870833397,10.92500019,24.77324295,1266.906494,25.5,-18.60000038,44.09999847,17.91666603,-5.133333683,17.91666603,-12.8166666,508,58,27,24.069561,161,86,161,111,4.129871368,227.4407806,1.375,404,1.100000024,12,6.5,5.099999905,6.5,35,83.40000153,28.7,26,su,Ca,NA,NA,qu,NA
4220,NA,Inf,3.174999952,10.85000038,25.05773735,1239.142822,25.20000076,-18.10000038,43.30000305,17.86666679,-4.533333302,17.86666679,-12.1833334,505,54,28,21.32960129,153,90,153,113,26.90289116,185.97258,12,275,1.100000024,15,6.400000095,4.800000191,6.599999905,35,76.30000305,30.2,26.6,sm,Ca,NA,NA,qu,NA
4221,NA,Inf,3.174999952,10.85000038,25.05773735,1239.142822,25.20000076,-18.10000038,43.30000305,17.86666679,-4.533333302,17.86666679,-12.1833334,505,54,28,21.32960129,153,90,153,113,27.51648521,192.4372253,12.25,343,1.100000024,15,6.400000095,4.800000191,6.599999905,35,76.30000305,30.1,25.3,sm,Ca,NA,NA,qu,NA
4222,NA,Inf,2.487499952,11.09166622,25.32344055,1244.776611,25,-18.79999924,43.79999924,17.29999924,-5.283333302,17.29999924,-12.91666698,530,55,30,20.31014061,157,97,157,119,4.71312809,170.8355713,2,391,1.100000024,13,6,4.699999809,6.5,36,65.90000153,28.2,24.1,sm,Ca,NA,NA,pu,NA
4223,NA,Inf,2.583333492,11.16666698,25.37878799,1251.169189,25.20000076,-18.79999924,44,17.45000076,-5.216666698,17.45000076,-12.91666698,523,55,29,20.50072289,156,95,156,117,8.846369743,199.7215881,3.5,437,1.100000024,13,6.400000095,4.800000191,6.599999905,35,66.90000153,29.1,26.9,sm,Ca,NA,NA,pu,NA
4224,NA,Inf,2.445833206,11.15833282,25.35984802,1247.915405,25.10000038,-18.89999962,44,17.29999924,-5.316666603,17.29999924,-13,531,55,30,20.49689293,157,97,157,119,2.641313076,275.0610657,0.625,452,1.100000024,12,6,4.800000191,6.599999905,34,66.80000305,30.9,27.5,sm,Ca,NA,NA,pu,NA
4225,NA,Inf,2.454166651,11.22500038,25.4535141,1251.741455,25.20000076,-18.89999962,44.09999847,17.35000038,-5.349999905,17.35000038,-13.05000019,533,55,30,20.34238815,158,98,158,119,5.332181454,280.0445251,1.625,460,1.100000024,12,6.099999905,4.800000191,6.599999905,35,65.30000305,31.8,27.6,sm,Ca,NA,NA,pu,NA
4226,NA,Inf,1.925000191,10.85000038,24.43693733,1285.01062,25.10000038,-19.29999924,44.40000153,17.20000076,-12.69999981,17.20000076,-13.96666622,451,64,22,34.26763535,171,71,171,79,0.891213119,121.5493088,0.875,577,1.100000024,15,4.699999809,4.699999809,6.699999809,35,72.69999695,37.5,25.4,sm,Ca,NA,NA,qu,NA
4227,NA,Inf,1.925000191,10.85000038,24.43693733,1285.01062,25.10000038,-19.29999924,44.40000153,17.20000076,-12.69999981,17.20000076,-13.96666622,451,64,22,34.26763535,171,71,171,79,10.26958084,206.0426483,4.125,613,1.100000024,15,4.699999809,4.699999809,6.699999809,35,72.69999695,37.4,25.5,sm,Ca,NA,NA,qu,NA
4228,NA,Inf,1.900000095,10.83333397,24.39940071,1282.740356,25.10000038,-19.29999924,44.40000153,17.18333435,-12.6833334,17.18333435,-13.94999981,448,64,21,35.16391754,171,69,171,78,8.368561745,354.8291321,3.375,622,1.100000024,16,4.699999809,4.800000191,6.699999809,35,66.59999847,38.3,26.9,sm,Ca,NA,NA,qu,NA
4229,NA,Inf,1.900000095,10.83333397,24.39940071,1282.740356,25.10000038,-19.29999924,44.40000153,17.18333435,-12.6833334,17.18333435,-13.94999981,448,64,21,35.16391754,171,69,171,78,6.866934299,262.2313538,1.75,623,1.100000024,16,4.699999809,4.800000191,6.699999809,35,66.59999847,38.3,26.9,sm,Ca,NA,NA,qu,NA
4339,NA,Inf,2.387499809,13.125,29.82954597,1174.316284,24.60000038,-19.39999962,44,16.28333282,-10.55000019,16.28333282,-12.35000038,612,94,18,53.10427856,260,57,260,66,28.02749062,195.5751801,12.5,520,1.200000048,16,6,4.800000191,6.5,32,74.69999695,29.2,25.6,sm,Au,NA,NA,hu,NA
4340,NA,Inf,1.808333278,12.98333359,29.91551399,1156.115845,23.79999924,-19.60000038,43.40000153,15.51666641,-10.89999962,15.51666641,-12.66666698,622,96,19,53.14310455,265,59,265,67,24.7158947,177.5730438,10.625,618,1.200000048,15,5.900000095,4.800000191,6.5,33,78.59999847,27.4,26.4,sm,Au,NA,NA,hu,NA
4341,NA,Inf,-0.129166692,11.10833359,26.89669037,1155.05896,21,-20.29999924,41.29999924,13.53333378,-12.44999981,13.53333378,-14.80000019,386,74,8,72.88337708,199,25,199,30,18.34024811,69.14396667,5.5,935,1.100000024,14,6.5,4.5,6.699999809,39,88.5,28.5,25.6,sm,Au,NA,NA,hu,NA
4342,NA,12200,-5.862500191,13.27500057,27.59875298,1348.581909,17.89999962,-30.20000076,48.09999847,9.933333397,-20.29999924,9.933333397,-22.79999924,252,53,5,72.88206482,134,17,134,21,17.47969246,174.3218842,7.25,2006,1.100000024,15,9.199999809,4.400000095,6.800000191,33,87.40000153,30.8,25.5,sm,Gt,NA,NA,pl,NA
4343,NA,9000,-6.283333302,13.38333321,27.88194466,1340.950073,17.39999962,-30.60000038,48,9.449999809,-20.58333206,9.449999809,-23.11666679,259,56,4,77.67649078,142,14,142,19,12.44057751,196.4080353,5.25,2045,1.100000024,13,8.899999619,4.5,6.900000095,32,84.69999695,29.9,25.4,sm,Gt,NA,NA,pl,NA
4344,NA,12200,-5.862500191,13.27500057,27.59875298,1348.581909,17.89999962,-30.20000076,48.09999847,9.933333397,-20.29999924,9.933333397,-22.79999924,252,53,5,72.88206482,134,17,134,21,3.513442993,329.5058899,1.5,1992,1.100000024,15,9.199999809,4.400000095,6.800000191,33,87.40000153,30.8,25.5,sm,Gt,NA,NA,pl,NA
4345,NA,1100,-8,13.60000038,27.69857597,1371.483887,16.29999924,-32.79999924,49.09999847,8.166666985,-22.64999962,8.166666985,-25.11666679,242,53,3,81.80023956,137,11,137,15,6.623103142,151.1911163,2.625,2375,1.100000024,19,7.900000095,4.400000095,6.900000095,33,63.29999924,31.7,22.5,sm,Gt,NA,NA,pl,NA
4346,NA,1200,-7.770833492,13.54166698,28.38923836,1324.969116,15.89999962,-31.79999924,47.69999695,7.900000095,-21.85000038,7.900000095,-24.28333282,260,56,4,77.63916016,144,15,144,19,3.337429285,347.6943359,1.5,2293,1.100000024,16,8.399999619,4.5,6.800000191,33,75.5,30.7,26,sm,Gt,NA,NA,pl,NA
4347,NA,1800,-9.529166222,11.97500038,28.1764698,1175.040527,12,-30.5,42.5,4.900000095,-21.98333359,4.900000095,-23.73333359,339,64,6,67.5493927,168,24,168,25,12.47093773,243.7921143,4.125,2904,1.100000024,24,7.599999905,5.400000095,6.599999905,31,71.80000305,32.7,26.5,su,NA,NA,NA,NA,NA
4348,NA,1800,-9.149999619,12.69999981,28.47533607,1224.96936,13.30000019,-31.29999924,44.59999847,5.800000191,-22.10000038,5.800000191,-24.06666565,295,60,5,73.72195435,155,17,155,21,10.21173763,273.8862,2.875,2679,1.100000024,18,7.599999905,4.900000095,6.699999809,32,72.5,30.6,26.2,su,Cu,NA,NA,qu,NA
